,topicTitle,commentID,datePost,content,links,img_link,blockquote,nbPostTopic,nbViewsTopic,topicId,datePostTopic,lastUpdateTopic,Year
1890,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12212783,2014-07-31,"Pour ma part, j'ai lu Hunger Games après avoir vu le premier film (oui hérésie).J'hésitais à le lire, je m'étais rendue dans une librairie et avait lu les premières pages en français, je n'avais pas du tout accroché à cause de l'écriture.En allant dans une librairie anglaise, je l'ai vu et je me suis dis pourquoi pas acheter le premier tome pour le lire en anglais car il n'avais pas l'air trop compliqué.Bref, je l'ai lu et j'ai été déçue. Je ne le trouve pas mauvais, je l'ai juste trouver long et mou. Je pensais qu'il y aurait plus de dynamisme pas forcément plus d'action genre film hollywoodiens mais juste une écriture et des personnages plus dynamiques. En revanche, il faut tout de même avouer que l'idée est vraiment bonne, le synopsis est vraiment accrocheur et mine de rien, on a quand même envie de savoir ce qui va leur arriver à Katniss et sa bande.Pour l'heure, je n'ai toujours pas lu le tome 2 et 3... Je ne sais pas si ça arrivera un jour.En tous cas, si vous aimez bien Hunger Games et/ou que vous voulez pratiquer un peu votre anglais. Je vous conseille Hunger Games ^^",[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1891,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12254533,2014-08-04,"Et bien moi, au début, j'adorais Hunger Games. J'avais pratiquement dévoré le tome 1, j'en avais eu des sueurs froides par moment ... Puis le film est sorti. Et là : déjà, je n'arrivais plus à voir les personnages tels que je les avais imaginés, et même si Peeta ressemble bien à son personnage, l'actrice qui fait Katniss, c'est pas passé. Quand j'ai lu le tome 2, j'ai un peu repris espoir, même si j'avais toujours dans la tête le mauvais jeu de Jennifer Lawrence (c'est mon avis, hein) et le scénario m'avait vraiment bien plus. Mais le tome 3 ... ça a été le coup final : on est un peu pommés dans l'univers, Gale me soûlait, mon personnage préféré se fait buter (je tairais son nom au cas où quelqu""un n'aurait pas encore lu le tome 3). Je les ai relus récemment, et là, j'ai trouvé Katniss niaise, froide, orgueilleuse ... Elle est toujours en train de douter, on a vraiment envie de lui mettre un bout coup de pied dans la tête ! Et les triangles amoureux, franchement, ça me gave. Et les émotions ... M'enfin, on s'comprend  ",[],['./images/smilies/icon_e_smile.gif'],[],64,64,133453,2013-02-14,2016-07-10,2014
1892,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12254883,2014-08-04,"le personnage de katniss n'est pas attachant, Peeta n'est pas intéressant pour le moins du monde, il ne sait pas se battre et ne fait jamais rien alors je n'ai toujours pas compris l'histoire d'amour entre katniss et lui. Gale commence un jour par nous taper sur les nerfs et Peeta perds le peu de charme qu'il avait dès le jour ou il revient du capitole. La fin est une complète tragédie. C'est la fin la plus ridicule que j'ai lu. Katniss fini toute seule, oui elle a Peeta mais il est différent et franchement, ces deux la sont complètement ridicules ensemble! J'ai adoré le tome 2, le tome 1 était bien, mais le tome 3 m'a complètement fait détester cette série. Beaucoup trop noir et déprimant pour moi!",[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1893,Trop jeune pour lire Divergent ?,p9441423,2014-02-10,Je l'ai lu a 13 ans et il n'y a pas eu de problèmes ,[],['./images/smilies/icon_e_smile.gif'],[],106,106,106012,2012-07-06,2017-02-03,2014
1894,Trop jeune pour lire Divergent ?,p9441523,2014-02-10,"Aucun souci,ma soeur l'a lu à 13 ans et elle a adoré Mais tu sais, cela reste des moyennes, et donc il y a de tous les âges! Je suis en train de lire les Rougon-Macquart et je constate que la moyenne est toujours d'à peu près 20 ans pour les tomes les moins populaires, alors que je n'en ai que 17! Après tout est une affaire de perception et de maturité au niveau des lectures!",[],['./images/smilies/icon_e_smile.gif'],[],106,106,106012,2012-07-06,2017-02-03,2014
1895,Trop jeune pour lire Divergent ?,p9441593,2014-02-10,Je l'ai lu à treize ans et je n'ai eu aucun soucis (:,[],[],[],106,106,106012,2012-07-06,2017-02-03,2014
1896,Trop jeune pour lire Divergent ?,p9442003,2014-02-10,"Normalement, tu peux le lire, à moins que tu sois trop sensible. Après, il est possible que tu interprète l'histoire autrement. Mais juste pour l'histoire d'une fille pas comme les autres, ça vaut la peine de lire. En plus, c'est très bien écrit.",[],[],[],106,106,106012,2012-07-06,2017-02-03,2014
1897,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12255383,2014-08-04,"BLOCKQUOTECoucou  Personnellement J'ADORE Hunger Games mais j'avoue être d'accord sur certaine chose que tu as dites . D'abord , je suis d'accord sur le fait que la disparition de Gale est soudaine et incensée ( je ne sais pas si c'est ce que tu voulais dire mais pour ma part je trouve sa bête qu'il trouve du boulot dans le district 2 et qu'on en parle plus alors qu'à la base il était vraiment très proche avec Katniss et que du jour au lendemain PAF plus de Gale ) .Et je suis aussi d'accord sur le fait que la mort du personnage masculin dont tu as parle est très mal expliquer car on passe vite fait dessus et c'est tout ... C'était un personnage que j'adorais et qui je trouve n'a pas eu une mort assez "" théâtral""   Voilà j'espère que tu auras lu ma réponse  ",[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_e_sad.gif', './images/smilies/icon_e_smile.gif']","[""Kats@ a écrit\xa0:Et bien moi je l'affirme, j'ai eu un problème avec l'écriture de Suzanne Collins. C'est peut être du a la traduction française, mais j'ai trouvé que tout manquait de profondeurs. Les dialogues sont trop simples, les descriptions trop courtes a mon goût. On s'étale sur des choses futiles, alors que l'on pourrait aller un peu plus loin vu le type de bouquins que c'est. \nLe personnage principal Katniss, m'a exaspéré. J'ai admiré sa force de caractère dans les jeux, mais sa stupidité avec ses deux amourettes. En fait cette fille ne me plait que dans les Jeux.\nPuis honnêtement la fin m'a dégouté. Beaucoup en sont contents, et je me dis qu'ils se contentent de peu. On évince Gale dans je ne sais plus quel district et basta, on en parle plus. La mort d'un certain personnage masculin que j'adorais dans Catching Fire m'a fait ni feu ni froid tellement sa mort était mal écrit et avait peu d'impact sur le reste du livre.\nC'est un bon bouquin, hein. Mais qui aurait pu être beaucoup mieux exploité selon moi,  parce que l'idée avait du potentiel.""]",64,64,133453,2013-02-14,2016-07-10,2014
1898,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12256073,2014-08-04,"- - Pourquoi on est obligés de pas avoir aimé ?Pour ma part, l'adaptation en film et completement nulle, surtout plein de détails (ou des trucs plus important) changent. Et plus ils font deux parties, c'est quoi ce délire, franchement, j'aimerais limite ne pas payer pour ne pas tomber dans ce… je sais pas comment dire, ils font ceci que pour l'argent, encore de l'argent, encore plus et encore !Y'a tellement de gens qui semble ne pas aimer Hunger Games que je fini par limite plus réagir, je regarde d'un air morne ce titre de forum abérant.Merci de m'avoir lue, je ne fait que dire mon avis, ne vous gênez pas si vous voulez me contredire totalement.Ah oui c'est sur ""Pourquoi n'avez-vous pas aimé Hunger Games ?"" donc je dirait : j'ai adoré, la fin est tragique c'est ma saga préféré, elle m'a littéralement chamboulée et l'absence de Happy End, la fin qui se pose tout en douceur sur les dernières pages pour tomber comme une pierre avec un parachute (désolée pour la comparaison) dans l'épilogue, surtout *attention spoil* quand on parle pas de Gale à la fin…Donc en résumé : L'adaptation en film est nulle, ce forum est un peu inutile, son titre est abbérant, et mon avis en très très gros est dans le paragraphe précédent.Merci, cette fois-ci c'est vraiment la fin, au plaisir… enfin ça dépent des gens.",[],[],[],64,64,133453,2013-02-14,2016-07-10,2014
1899,Pourquoi n'avez-vous pas aimé Hunger Games ?,p12256373,2014-08-04,"je n'ai pas lu le livre à cause de la mauvaise adaptation du film c'est si décourageant :p et puis le thème ne m'intéresse guère  ce n'est pas mon genre , mais c'est un simple point de vue , un avis  ",[],['./images/smilies/icon_rolleyes.gif'],[],64,64,133453,2013-02-14,2016-07-10,2014
1900,Pourquoi n'avez-vous pas aimé Hunger Games ?,p14401404,2015-02-01,"Je ne peut pas dire que je n'ai pas aimer hunger games, les deux premier tomes étais bien, même si certain passage sont beaucoup trop long a mon gout… Le troisième est de mon avis celui qui gâche tout, l'auteur aurais dus s'arrêter a deux tomes, le troisième était de trop… De mon avis",[],[],[],64,64,133453,2013-02-14,2016-07-10,2015
1901,Trop jeune pour lire Divergent ?,p9442673,2014-02-10,Il n'y a pas d'age mais certain mots sont peut être à revoir. ,[],['./images/smilies/icon_question.gif'],[],106,106,106012,2012-07-06,2017-02-03,2014
1902,Trop jeune pour lire Divergent ?,p9442963,2014-02-10,"Moi je l'ai lu à 13 ans mais j'aurai pu avant. Ou après.    En fait on comprend différemment, on a une autre perception des choses selon nos âges. Si tu trouves que tu l'as lu trop tôt relis-le et tu verras que ta vision change!  ",[],"['./images/smilies/icon_cool.gif', './images/smilies/icon_mrgreen.gif']",[],106,106,106012,2012-07-06,2017-02-03,2014
1903,Trop jeune pour lire Divergent ?,p9443663,2014-02-10,"Bonjour,une de mes filles (11 ans depuis peu) l'a lu l'été dernier... et en a été enchantée (elle avait lu Hunger Games avant, je crois). Elle aussi attend la sortie du tome 3 en avril ...Comme je ne l'ai pas encore lu, je ne peux pas de donner d'avis d' ""adulte"", mais à mon avis il n'y a pas de problème !bye,Cléophée",[],[],[],106,106,106012,2012-07-06,2017-02-03,2014
1904,Trop jeune pour lire Divergent ?,p9683153,2014-02-24,"À la base Divergent est un livre jeunesse alors ça signifie en général que les jeunes peuvent le lire .  Honnêtement, ne te fie pas à la moyenne d'age. Lis le. Si tu aime, bien. Si tu n'aime pas, trouve quelque chose d'autre. Enfin... C'est mon avis.",[],['./images/smilies/icon_e_biggrin.gif'],[],106,106,106012,2012-07-06,2017-02-03,2014
1905,Trop jeune pour lire Divergent ?,p9685223,2014-02-24,"Moi je pense (comme beaucoup) que tu peux le lire!    Je l'ai lu à 14 ans, mais même à 13 ans le livre est très bien! Lis le!!!  ",[],"['./images/smilies/icon_e_smile.gif', './images/smilies/icon_e_biggrin.gif']",[],106,106,106012,2012-07-06,2017-02-03,2014
1906,Pourquoi n'avez-vous pas aimé Hunger Games ?,p15036434,2015-03-26,"Je ne suis absolument pas d'accord avec vous concernant le tome 3. je le trouve bien écrit et je pense qu'intègre parfaitement l'idée de guerre et de conflit à la fois physique et psychologique de l'univers d'hunger game. Le tome 3 est beaucoup plus mature et porte un autre regard et une réflexion sur notre société: sur la question des révolutions en marche, des enjeux politique, de ses acteurs politiques. Les premiers tome se centrer plus sur la question des médias et de la communication et de la télé-réalité. L'auteur à fait le choix de moins se centrer sur les jeux mais à tout de même réussir à l'évoquer de manière subtile notamment dans la 3 ème partie du livre. Je n'ai trouver que des similitude avec notre propre histoire, la quête du pouvoir par une poignet d'homme et de femme en dépit des espoirs d'un peuple ou l'idée d'être le porte étendard d'une nation remplie d'espoir pour finir par comprendre que l'on est que des pions ou de la chair à canon  c'est toujours d'actualité les systèmes politiques du monde entier est à l'image de Panem.Certain affirme que Katniss est dépourvu de profondeur je ne suis pas d'accord, l’instinct de survie la pousser à faire abstraction de ses propres sentiments.Sérieusement qui à le temps de savoir qui aimer alors que l'on est sur le point de se faire massacré. Je pense que les actes de Katniss sont plus éloquent que n'importe qu'elle état d’âme qu'elle nous aurait décrit.Pour ceux qui disent que sont état dépressif est lourd et inintéressant je me demande si durant votre lecture vous vous êtes mi à sa place, dans des événements pareil il est normal quelle sombre c'est totalement humain au fond ce que sa mère à vécut à la mort de son père elle le vit aussi puissance 1000   . Elle a encaisser tellement de drame, de perte, de stresse qu'au font si elle se la jouer super warrior jusqu'à la fin ça n'aurait rien de réaliste, si l'auteur avais jouer la carte de trio amoureux jusqu'au bout certain se serai encore plaint. pour ce qui de la fin bâclé oui les Evénement sont précipité parfois je n'ai pas compris tout mais pour ce qui est de la tout fin je crois que l'auteur a pris le parti d'une fin ouvert parce que dans la réalité c'est pareil, je m'explique: si on suit le processus: les vaincus sont jugé puis tuer ou prisonnier, les vainqueurs se répartisse le pouvoir et décide des sanctions, parfois d'une épuration ou de vengeance, et puis un gouvernement ou un nouvelle ordre national se met en place et cela dans les semaines qui suivent la fin d'un conflit. Dans l'Histoire c'est pareil (fin de la première ou seconde guerre mondial, guerre froid, révolution américain ou français, printemps arabe de 2011) c'est le même processus. il est donc logique que tout s'établisse dans la précipitation. Et bien sur qui sait si ça fonction ou pas l'avenir nous le dira et quand je dis avenir c'est votre imagination qui doit faire le travail, bref une fin ouvert d'une certaine manière.Pour conclure ce que j'ai dit plus au est mon opinons et ma théorie (ou une peu tiré par les cheveux  ) je ne blame personne qui n'est pas aimer le livre vous avais le droit de ne pas l'aimer mais avec ce nouvelle éclairage j'espère que vous percevrai cette saga et ce dernier tome avec un autre oeil.  voila    ",[],"['./images/smilies/icon_e_geek.gif', './images/smilies/icon_e_confused.gif', './images/smilies/icon_e_biggrin.gif', './images/smilies/icon_neutral.gif']",[],64,64,133453,2013-02-14,2016-07-10,2015
